time,latitude,longitude,depth_km,magnitude,mag_type,place
2024-06-02T18:40:31.328Z,-9.3077,156.4715,10,5.2,mww,"139 km SSW of Gizo, Solomon Islands"
2024-06-02T17:22:39.783Z,-29.3022,-176.6672,10,4.9,mb,Kermadec Islands region
2024-06-02T16:34:45.581Z,18.6318,146.521,66.466,4.6,mb,"Pagan region, Northern Mariana Islands"
2024-06-02T14:02:42.383Z,65.8126,-135.0102,16.516,4.9,mww,"286 km NE of Dawson City, Canada"
2024-06-02T13:58:01.394Z,-0.2229,122.4956,10,4.6,mb,"86 km NNW of Luwuk, Indonesia"
2024-06-02T13:37:50.306Z,23.8567,123.3896,36.061,4.5,mb,"78 km SSE of Yonakuni, Japan"
2024-06-02T09:35:40.263Z,-29.9015,-176.6918,10,4.5,mb,Kermadec Islands region
2024-06-02T09:22:03.680Z,2.0429,127.8149,233.222,4.8,mb,"40 km NNW of Tobelo, Indonesia"
2024-06-02T08:56:35.700Z,18.6662,146.366,65.285,4.5,mb,"Pagan region, Northern Mariana Islands"
2024-06-02T08:44:59.515Z,22.8369,94.5714,106.754,4.8,mb,"90 km S of Mawlaik, Myanmar"
2024-06-02T07:59:59.910Z,36.6756,55.2613,48.78,4.5,mb,"38 km NE of Shahrud, Iran"
2024-06-02T06:47:28.837Z,0.914,125.2979,78.11,4.7,mb,"60 km SE of Tondano, Indonesia"
2024-06-02T03:41:06.514Z,-29.2299,-176.8992,10,5.1,mww,Kermadec Islands region
2024-06-02T01:28:36.309Z,23.7697,121.676,10,4.5,mb,"24 km SSE of Hualien City, Taiwan"
2024-06-02T01:27:23.706Z,23.7136,121.6602,10,5,mb,"29 km S of Hualien City, Taiwan"
2024-06-01T23:57:11.992Z,-4.5789,102.0216,40.394,4.6,mb,"90 km SSW of Bengkulu, Indonesia"
2024-06-01T21:59:41.679Z,14.5093,51.9157,10,4.5,mb,"190 km S of Al Ghayz̧ah, Yemen"
2024-06-01T21:52:39.065Z,-6.361,147.2984,66.881,4.8,mb,"52 km NE of Lae, Papua New Guinea"
2024-06-01T20:03:32.280Z,-22.9896,179.2066,561.361,4.5,mb,south of the Fiji Islands
2024-06-01T18:58:58.526Z,-29.671,-176.9528,10,4.7,mb,Kermadec Islands region
2024-06-01T17:58:09.797Z,-53.0731,159.2952,14.124,4.6,mb,Macquarie Island region
2024-06-01T15:48:00.457Z,-31.1253,-178.6848,9.132,4.5,mb,Kermadec Islands region
2024-06-01T14:13:15.535Z,2.4354,128.1828,135.767,4.8,mww,"80 km NNE of Tobelo, Indonesia"
2024-06-01T11:01:43.411Z,-1.6626,134.5006,36.038,5,mb,"40 km ESE of Ransiki, Indonesia"
2024-06-01T10:53:06.591Z,-21.3526,-68.6663,97.964,5.1,mww,"45 km WSW of Ollagüe, Chile"
2024-06-01T09:40:35.041Z,-10.742,165.2418,36.662,4.6,mb,"60 km W of Lata, Solomon Islands"
2024-06-01T09:29:15.324Z,-16.3189,-179.4816,10,4.9,mb,"123 km E of Labasa, Fiji"
2024-06-01T08:54:38.643Z,-29.2126,-176.9792,35,4.7,mb,Kermadec Islands region
2024-06-01T07:12:40.700Z,-8.8368,124.0343,110.224,4.8,mb,"55 km NW of Pante Makasar, Timor Leste"
2024-06-01T05:49:50.968Z,-2.0472,128.3331,10,4.6,mb,"155 km NNW of Masohi, Indonesia"
2024-06-01T05:20:33.181Z,-7.3135,-13.2013,10,4.9,mb,"149 km ENE of Georgetown, Saint Helena"
2024-06-01T04:17:06.969Z,8.9136,126.2895,65.653,4.7,mb,"1 km S of Bacolod, Philippines"
2024-06-01T04:06:56.697Z,14.5438,-94.0602,26.212,4.5,mb,"139 km SW of La Esperanza (El Zapotal), Mexico"
2024-06-01T03:27:06.970Z,-31.4997,-68.7704,105.33,4.5,mb,"6 km NNW of Villa Basilio Nievas, Argentina"
2024-06-01T02:46:02.600Z,23.0987,-45.0176,10,4.7,mb,northern Mid-Atlantic Ridge
2024-06-01T02:37:31.517Z,28.9087,131.0686,10,5.2,mb,"152 km ENE of Tatsugō, Japan"
2024-06-01T00:56:43.725Z,34.2739,86.2597,10,4.5,mb,western Xizang
2024-06-01T00:54:20.957Z,-27.7711,65.3015,10,4.6,mb,Indian Ocean Triple Junction
2024-06-01T00:46:38.484Z,34.1381,86.3128,20.71,5.9,mww,western Xizang
2024-06-01T00:37:52.507Z,-0.0246,123.3358,138.23,4.5,mb,"69 km SSE of Gorontalo, Indonesia"
2024-06-01T00:32:39.430Z,24.3927,122.0524,26.992,4.5,mwr,"50 km SE of Yilan, Taiwan"
2024-06-01T00:29:30.918Z,44.8751,147.3848,133.67,4.5,mb,"55 km SW of Kuril’sk, Russia"
2024-06-01T00:21:41.623Z,20.4871,145.3517,116.454,4.8,mb,"Maug Islands region, Northern Mariana Islands"
2024-05-31T23:35:11.352Z,-29.2616,-176.8031,10,4.7,mb,Kermadec Islands region
2024-05-31T23:11:37.232Z,-29.1112,-177.0322,30.496,5.2,mb,"Kermadec Islands, New Zealand"
2024-05-31T21:11:46.936Z,-29.3681,-176.706,10,4.7,mb,Kermadec Islands region
2024-05-31T21:06:56.784Z,-29.2094,-176.903,10,5.1,mb,Kermadec Islands region
2024-05-31T19:54:08.099Z,-29.2225,-177.0107,41.248,4.6,mb,"Kermadec Islands, New Zealand"
2024-05-31T19:14:59.461Z,-28.8213,-177.1714,43.504,4.6,mb,Kermadec Islands region
2024-05-31T19:02:03.195Z,33.2332,132.3066,44.201,4.7,mb,"23 km W of Uwajima, Japan"
2024-05-31T18:16:42.365Z,17.7429,145.629,9.998,4.6,mb,"280 km N of Saipan, Northern Mariana Islands"
2024-05-31T17:10:59.107Z,24.0165,121.5423,25.304,5.2,mww,"7 km NW of Hualien City, Taiwan"
2024-05-31T17:06:25.819Z,-28.6949,-177.0513,19.862,4.5,mb,Kermadec Islands region
2024-05-31T16:00:24.177Z,-29.3864,-176.8423,10,4.7,mb,Kermadec Islands region
2024-05-31T15:54:40.923Z,-28.9579,-176.8653,16,6.2,mww,Kermadec Islands region
2024-05-31T15:46:09.810Z,-43.3059,41.7226,10,6.2,mww,Prince Edward Islands region
2024-05-31T15:44:11.792Z,-23.318,171.5452,10,5,mb,southeast of the Loyalty Islands
2024-05-31T12:22:35.321Z,-23.5551,170.1119,10,4.6,mb,"285 km ESE of Vao, New Caledonia"
2024-05-31T08:47:20.323Z,-6.7612,155.8327,138.794,4.9,mb,"62 km SE of Panguna, Papua New Guinea"
2024-05-31T08:35:01.812Z,-59.5508,-26.274,35.823,5.6,mww,South Sandwich Islands region
2024-05-31T07:46:35.365Z,-24.2423,-66.9783,180.997,4.5,mb,"67 km W of San Antonio de los Cobres, Argentina"
2024-05-31T03:31:27.299Z,22.8723,142.9309,131.433,4.7,mb,"Volcano Islands, Japan region"
2024-05-31T03:13:30.665Z,-15.4432,-173.0546,10,4.6,mb,"97 km NE of Hihifo, Tonga"
2024-05-31T01:23:22.564Z,23.2402,143.7276,34.556,4.5,mb,"Volcano Islands, Japan region"
2024-05-30T23:13:18.080Z,-18.0408,-69.1563,147.543,4.6,mb,"78 km WSW of Curahuara de Carangas, Bolivia"
2024-05-30T22:54:37.665Z,5.6407,126.0584,105.577,4.8,mww,"55 km ESE of Caburan, Philippines"
2024-05-30T19:46:44.008Z,32.5898,130.5966,11.265,4.5,mwr,"7 km WSW of Uki, Japan"
2024-05-30T17:08:17.919Z,-2.7221,122.0453,10,5,mb,"148 km NNW of Kendari, Indonesia"
2024-05-30T15:05:49.267Z,5.2032,126.1199,10,4.6,mb,"76 km ESE of Sarangani, Philippines"
2024-05-30T09:35:54.586Z,-3.8294,101.4887,46.458,4.8,mb,"86 km W of Bengkulu, Indonesia"
2024-05-30T09:20:34.901Z,22.1503,143.8882,119.191,4.6,mb,"Volcano Islands, Japan region"
2024-05-30T08:21:35.794Z,-15.418,-172.4112,10,4.9,mb,"159 km ENE of Hihifo, Tonga"
2024-05-30T01:11:38.942Z,24.1663,121.6683,31.898,4.8,mww,"21 km NNE of Hualien City, Taiwan"
2024-05-29T23:54:44.796Z,23.9455,121.7968,26.427,4.6,mwr,"19 km E of Hualien City, Taiwan"
2024-05-29T23:46:41.908Z,8.7819,127.4633,10,4.6,mb,"127 km E of Aras-asan, Philippines"
2024-05-29T23:40:04.865Z,-13.5645,166.4836,35,5,mb,"120 km WNW of Sola, Vanuatu"
2024-05-29T22:13:26.893Z,-22.9049,69.5374,10,4.6,mb,Mid-Indian Ridge
2024-05-29T17:37:25.413Z,8.1539,137.4762,10,4.9,mb,"166 km SSW of Colonia, Micronesia"
2024-05-29T17:32:43.825Z,33.1079,141.9007,18.574,4.5,mb,"269 km SSE of Katsuura, Japan"
2024-05-29T17:14:58.129Z,32.3127,137.564,392.698,5.5,mww,"210 km SE of Kushimoto, Japan"
2024-05-29T16:54:01.262Z,2.7227,95.6187,10,4.6,mb,"88 km WNW of Sinabang, Indonesia"
2024-05-29T13:13:27.000Z,23.527,94.6623,97.552,5.4,mww,"29 km ESE of Mawlaik, Myanmar"
2024-05-29T11:56:32.333Z,-21.7953,-68.6763,125.131,4.5,mb,"76 km SW of Ollagüe, Chile"
2024-05-29T09:59:37.883Z,-3.6445,-103.036,10,4.5,mb,central East Pacific Rise
2024-05-29T05:08:24.583Z,-37.2732,-94.1602,10,4.5,mb,West Chile Rise
2024-05-29T02:12:08.658Z,-7.2459,129.0251,156.747,4.5,mb,"264 km ENE of Lospalos, Timor Leste"
2024-05-29T01:56:21.063Z,-19.4706,-176.6885,282.309,4.6,mb,"237 km NW of Houma, Tonga"
2024-05-29T01:43:36.342Z,47.441,155.9995,10,4.5,mb,east of the Kuril Islands
2024-05-29T01:04:39.010Z,-7.0192,129.9608,124.386,4.7,mb,"Kepulauan Babar, Indonesia"
2024-05-28T23:45:09.522Z,-20.3947,-176.292,261.252,4.5,mb,"134 km NW of Houma, Tonga"
2024-05-28T22:02:37.989Z,-15.1301,-173.5833,10,5,mb,"94 km NNE of Hihifo, Tonga"
2024-05-28T21:46:17.675Z,-5.2209,151.9431,60.26,4.5,mb,"103 km SSW of Kokopo, Papua New Guinea"
2024-05-28T17:18:28.350Z,10.7765,-42.7582,10,4.7,mb,northern Mid-Atlantic Ridge
2024-05-28T16:01:28.113Z,10.983,125.438,108.443,4.6,mb,"15 km SSE of Balangiga, Philippines"
2024-05-28T15:19:12.192Z,-25.5483,179.7695,493.577,4.9,mb,south of the Fiji Islands
2024-05-28T13:54:07.332Z,-5.2963,145.6532,89.829,4.8,mb,"16 km WSW of Madang, Papua New Guinea"
2024-05-28T13:53:48.608Z,-23.026,-177.221,168.257,4.9,mb,"285 km SW of Houma, Tonga"
2024-05-28T13:14:36.659Z,5.4185,126.4129,10.542,4.6,mb,"101 km ESE of Caburan, Philippines"
2024-05-28T12:08:11.026Z,-8.2027,119.674,192.524,4.5,mb,"40 km NW of Labuan Bajo, Indonesia"
2024-05-28T11:52:40.252Z,2.8091,95.6066,21,5.7,mww,"93 km WNW of Sinabang, Indonesia"
2024-05-28T05:50:55.225Z,-22.0007,-179.45,585.95,4.5,mb,south of the Fiji Islands
2024-05-28T05:42:10.917Z,13.7005,120.5574,81.207,4.6,mb,"16 km SSW of Calatagan, Philippines"
2024-05-28T03:02:01.954Z,-42.6251,86.6192,10,4.5,mb,southeast Indian Ridge
2024-05-28T01:58:53.167Z,8.9347,126.2732,65.872,4.5,mb,"1 km W of Bacolod, Philippines"
2024-05-28T01:31:35.135Z,0.6152,125.9548,41.858,4.5,mb,"129 km SE of Bitung, Indonesia"
2024-05-28T01:23:48.207Z,-3.387,153.0036,241.824,4.7,mb,"129 km NE of Rabaul, Papua New Guinea"
2024-05-28T00:44:53.312Z,24.089,142.7477,35,4.5,mb,"Volcano Islands, Japan region"
2024-05-27T20:39:23.460Z,-10.0713,111.3396,10,4.5,mb,"224 km S of Trenggalek, Indonesia"
2024-05-27T19:55:21.330Z,-31.2804,-178.5754,53.476,4.5,mb,Kermadec Islands region
2024-05-27T19:53:57.681Z,-10.2431,111.4012,10,5,mww,"241 km SSW of Boyolangu, Indonesia"
2024-05-27T15:26:45.212Z,6.3587,70.4316,10,4.6,mb,"293 km W of Kulhudhuffushi, Maldives"
2024-05-27T15:18:49.268Z,-22.5201,171.2607,10,4.7,mb,southeast of the Loyalty Islands
2024-05-27T10:39:17.621Z,28.2065,100.6462,10,4.5,mb,"41 km N of Yongning, China"
2024-05-27T10:37:11.374Z,28.1289,100.5735,10,4.8,mb,"34 km NNW of Yongning, China"
2024-05-27T09:48:17.793Z,2.3003,128.6869,32.542,4.6,mb,"98 km NE of Tobelo, Indonesia"
2024-05-27T09:34:15.227Z,-13.4647,-112.253,10,4.5,mb,central East Pacific Rise
2024-05-27T08:25:36.603Z,28.1464,100.523,10,4.7,mb,"37 km NNW of Yongning, China"
2024-05-27T08:22:46.349Z,-13.4724,-111.9667,10,4.5,mb,central East Pacific Rise
2024-05-27T07:31:54.807Z,-15.7573,-173.9617,76.956,4.5,mb,"28 km NW of Hihifo, Tonga"
2024-05-27T05:28:32.827Z,0.9649,126.2895,55.361,4.5,mb,"123 km W of Ternate, Indonesia"
2024-05-27T05:12:32.717Z,6.6912,-73.0834,159.324,4.6,mb,"4 km SSE of Jordán, Colombia"
2024-05-27T04:25:55.429Z,-44.7433,36.7083,10,4.5,mb,Prince Edward Islands region
2024-05-27T03:07:11.247Z,28.232,100.6748,10,5.1,mww,"44 km N of Yongning, China"
2024-05-27T01:51:16.226Z,-7.0611,155.5707,52.998,5.2,mb,"82 km S of Panguna, Papua New Guinea"
2024-05-27T00:47:30.659Z,52.3248,157.6272,125.315,5.2,mww,"82 km SSW of Paratunka, Russia"
2024-05-27T00:12:36.519Z,54.6812,-156.7344,25.1,4.6,mb,"205 km SE of Perryville, Alaska"
2024-05-26T21:47:47.612Z,-21.1889,-173.7078,10,5,mb,"130 km E of ‘Ohonua, Tonga"
2024-05-26T20:47:12.057Z,-19.3431,-174.841,137,6.6,mww,"70 km NW of Fangale’ounga, Tonga"
2024-05-26T17:31:03.370Z,-2.7955,129.3514,10,4.5,mb,"70 km NE of Masohi, Indonesia"
2024-05-26T17:10:11.854Z,-3.3531,145.4635,10,4.5,mb,"173 km ENE of Angoram, Papua New Guinea"
2024-05-26T15:15:12.095Z,36.7746,27.0205,152.09,4.5,mb,"6 km ENE of Kéfalos, Greece"
2024-05-26T14:24:09.824Z,-24.1843,-69.2548,99.994,5.1,mwr,"130 km ESE of Antofagasta, Chile"
2024-05-26T13:42:22.621Z,-3.6562,141.3107,46.122,4.7,mb,"107 km S of Vanimo, Papua New Guinea"
2024-05-26T06:17:05.451Z,-54.7506,-130.4893,10,5.3,mww,Pacific-Antarctic Ridge
2024-05-26T04:37:10.845Z,8.4976,-82.9655,10,4.6,mb,"14 km WSW of Canoas, Costa Rica"
2024-05-26T04:13:40.619Z,-15.5954,-75.6114,10,4.5,mb,"54 km WSW of San Juan, Peru"
2024-05-26T03:59:18.675Z,6.137,125.8919,147.769,4.7,mb,"21 km E of Lapuan, Philippines"
2024-05-25T22:23:15.997Z,-17.1173,167.8706,22,6.3,mww,"83 km NW of Port-Vila, Vanuatu"
2024-05-25T20:11:37.138Z,8.4841,-82.9421,8.724,4.8,mww,"12 km WNW of Progreso, Panama"
2024-05-25T18:59:01.614Z,-7.0924,117.1591,607.927,4.8,mb,"150 km NNW of Pototano, Indonesia"
2024-05-25T15:55:35.442Z,36.1015,140.0475,66.298,4.8,mww,"7 km ESE of Ishige, Japan"
2024-05-25T15:06:59.686Z,33.3973,141.1516,40.079,4.7,mb,"208 km SSE of Katsuura, Japan"
2024-05-25T12:36:43.604Z,12.8248,123.4698,26.415,4.7,mb,"16 km SW of Dangcalan, Philippines"
2024-05-25T12:02:47.476Z,-37.9524,-74.0244,11.335,4.7,mwr,"50 km SW of Lebu, Chile"
2024-05-25T11:52:45.726Z,-4.8063,133.8863,10,4.5,mb,"155 km NE of Tual, Indonesia"
2024-05-25T08:24:37.209Z,-15.7127,-172.9963,10,4.5,mb,"89 km ENE of Hihifo, Tonga"
2024-05-25T08:08:58.450Z,56.1888,163.5596,29.395,5.1,mb,"67 km E of Ust’-Kamchatsk Staryy, Russia"
2024-05-25T07:52:08.083Z,-27.624,-67.7416,136.943,4.5,mb,"13 km WNW of Fiambalá, Argentina"
2024-05-25T07:37:17.629Z,1.1293,126.3869,11.972,5,mb,"117 km WNW of Ternate, Indonesia"
2024-05-25T05:55:51.773Z,0.798,131.7068,10,4.8,mb,"175 km NE of Waisai, Indonesia"
2024-05-25T04:33:10.910Z,-5.6934,154.3912,107.447,4.9,mww,"139 km WNW of Panguna, Papua New Guinea"
2024-05-25T02:49:43.242Z,30.1346,-42.6874,10,5.1,mww,northern Mid-Atlantic Ridge
2024-05-25T02:20:08.454Z,2.3711,126.7089,49.516,4.8,mb,"161 km WNW of Tobelo, Indonesia"
2024-05-25T00:10:13.365Z,3.7167,94.8911,23.38,4.9,mb,"145 km WSW of Meulaboh, Indonesia"
2024-05-24T23:31:30.328Z,19.2696,145.6571,152.647,4.5,mb,"Maug Islands region, Northern Mariana Islands"
2024-05-24T22:51:20.757Z,-1.2499,134.9942,30.066,4.7,mb,"95 km ENE of Ransiki, Indonesia"
2024-05-24T21:02:28.488Z,26.407,129.9169,10,4.5,mb,"165 km SE of Wadomari, Japan"
2024-05-24T17:17:25.979Z,-55.7802,-26.1793,10,4.6,mb,South Sandwich Islands region
2024-05-24T17:07:12.173Z,24.1915,121.7115,35.281,4.6,mwr,"26 km NNE of Hualien City, Taiwan"
2024-05-24T15:51:29.453Z,-1.7121,151.7671,10,5,mb,"144 km NE of Kavieng, Papua New Guinea"
2024-05-24T14:54:26.958Z,-5.7362,27.1482,10,4.6,mb,"42 km SSE of Kongolo, Democratic Republic of the Congo"
2024-05-24T13:58:50.613Z,56.6516,117.3103,15.443,4.8,mww,"63 km WSW of Novaya Chara, Russia"
2024-05-24T09:58:47.872Z,-9.8225,-74.5187,10,4.9,mb,"54 km ESE of Yuyapichis, Peru"
2024-05-24T07:16:43.619Z,53.5778,-163.4485,13.862,4.5,mwr,"142 km S of False Pass, Alaska"
2024-05-24T06:19:26.680Z,23.2152,143.8244,36.948,4.9,mb,"Volcano Islands, Japan region"
2024-05-24T05:25:51.834Z,-24.3836,-176.7516,108.591,4.6,mb,south of the Fiji Islands
2024-05-24T05:13:49.751Z,6.2666,-82.5111,10,5.1,mww,"199 km SSE of Burica, Panama"
2024-05-24T04:02:44.834Z,-6.0763,150.5682,35,4.5,mb,"75 km SE of Kimbe, Papua New Guinea"
2024-05-24T01:11:24.070Z,-48.1394,99.0371,10,4.6,mb,southeast Indian Ridge
2024-05-24T00:50:43.283Z,14.8896,147.1773,10,4.5,mb,"157 km ESE of Saipan, Northern Mariana Islands"
2024-05-23T23:25:13.007Z,-3.8331,101.7888,63.19,4.5,mb,"53 km W of Bengkulu, Indonesia"
2024-05-23T22:07:57.052Z,-65.2093,179.3282,10,4.5,mb,Balleny Islands region
2024-05-23T17:09:18.648Z,-24.2791,-67.1234,170.451,4.5,mb,"81 km W of San Antonio de los Cobres, Argentina"
2024-05-23T17:07:30.637Z,27.192,53.6491,8.617,5.1,mb,"71 km SW of Gerāsh, Iran"
2024-05-23T16:34:45.934Z,-11.3852,66.4381,10,4.7,mb,Mid-Indian Ridge
2024-05-23T15:47:20.012Z,-31.2977,-177.555,10,4.6,mb,Kermadec Islands region
2024-05-23T14:43:30.478Z,-31.3313,-178.9907,102.226,4.6,mb,Kermadec Islands region
2024-05-23T14:30:12.278Z,41.7961,82.4921,10,4.8,mb,"37 km WNW of Kuqa, China"
2024-05-23T11:37:55.517Z,-4.8826,133.3798,10,4.5,mb,"107 km NE of Tual, Indonesia"
2024-05-23T11:27:02.721Z,-37.1121,47.7015,10,5.6,mww,Southwest Indian Ridge
2024-05-23T10:59:58.326Z,43.1538,145.4923,50.244,4.6,mb,"20 km SSW of Nemuro, Japan"
2024-05-23T10:49:59.715Z,5.4521,61.6896,10,5.5,mww,Carlsberg Ridge
2024-05-23T08:15:16.821Z,13.153,-87.6981,203.567,4.6,mb,"16 km SSW of Amapala, Honduras"
2024-05-23T06:55:12.923Z,-37.8152,-94.0008,10,4.7,mb,West Chile Rise
2024-05-23T04:46:48.491Z,-56.6846,-27.316,170.028,4.6,mb,South Sandwich Islands region
2024-05-23T04:19:00.764Z,-6.2348,147.7405,90.235,5,mb,"37 km NNW of Finschhafen, Papua New Guinea"
2024-05-22T23:11:44.928Z,27.0435,143.714,10,4.8,mb,"Bonin Islands, Japan region"
2024-05-22T21:00:32.928Z,-1.7736,151.7497,10,4.7,mb,"138 km NE of Kavieng, Papua New Guinea"
2024-05-22T16:38:53.390Z,-15.3468,-70.2576,223.888,4.6,mb,"5 km SW of Calapuja, Peru"
2024-05-22T15:44:58.156Z,-17.2765,-172.0009,10,5.1,mb,"241 km SE of Hihifo, Tonga"
2024-05-22T13:19:38.931Z,36.4057,71.0783,226.131,4.6,mb,"51 km SW of Ashkāsham, Afghanistan"
2024-05-22T12:46:11.155Z,-33.0163,-179.9327,111.245,4.5,mb,south of the Kermadec Islands
2024-05-22T12:42:03.962Z,18.8165,145.4275,215.041,4.6,mb,"Pagan region, Northern Mariana Islands"
2024-05-22T09:42:08.002Z,-19.8618,-177.9009,559.314,4.5,mb,Fiji region
2024-05-22T09:28:35.301Z,-6.3321,147.2199,69.148,4.5,mb,"49 km NNE of Lae, Papua New Guinea"
2024-05-22T08:47:15.227Z,10.2251,125.8314,55.244,4.5,mb,"31 km ESE of Tubajon, Philippines"
2024-05-22T08:44:13.991Z,2.5004,-79.0534,10,4.7,mb,"66 km W of Mosquera, Colombia"
2024-05-22T08:00:40.725Z,23.7696,121.7699,10,5.2,mww,"28 km SE of Hualien City, Taiwan"
2024-05-22T05:49:12.684Z,0.1267,123.6754,127.916,5,mww,"81 km ESE of Gorontalo, Indonesia"
2024-05-22T05:34:19.975Z,2.5123,-79.0178,10,5,mww,"63 km W of Mosquera, Colombia"
2024-05-22T05:27:03.019Z,2.5846,95.8545,10,4.6,mb,"59 km W of Sinabang, Indonesia"
2024-05-22T04:55:38.967Z,-59.4571,-25.894,35,4.6,mb,South Sandwich Islands region
2024-05-22T04:51:26.691Z,4.1934,-79.0209,10,4.5,mb,"183 km W of Santa Genoveva de Docordó, Colombia"
2024-05-22T04:23:10.100Z,3.7722,63.6618,10,4.6,mb,Carlsberg Ridge
2024-05-22T00:18:26.690Z,20.1069,121.4116,36.192,4.6,mb,"69 km WSW of Basco, Philippines"
2024-05-21T21:44:34.631Z,-55.8363,-27.375,69.506,4.8,mb,South Sandwich Islands region
2024-05-21T21:38:26.146Z,-21.5171,-173.2809,10,4.6,mb,"174 km E of ‘Ohonua, Tonga"
2024-05-21T21:24:46.002Z,-31.6301,-178.1283,10,4.6,mb,Kermadec Islands region
2024-05-21T19:41:14.566Z,-24.0972,-177.2188,9.678,4.5,mb,south of the Fiji Islands
2024-05-21T15:42:12.970Z,-31.6498,-177.9192,10,4.6,mb,Kermadec Islands region
2024-05-21T12:58:20.486Z,-22.3925,170.3995,10,4.9,mb,"276 km ESE of Tadine, New Caledonia"
2024-05-21T11:09:53.344Z,-54.9581,-129.7333,10,5.3,mb,Pacific-Antarctic Ridge
2024-05-21T09:50:43.066Z,-12.0892,167.2764,248.263,5.4,mww,"199 km N of Sola, Vanuatu"
2024-05-21T09:16:47.674Z,24.632,122.7141,102.321,4.6,mb,"34 km WNW of Yonakuni, Japan"
2024-05-21T08:31:56.954Z,-2.2033,138.2031,22.062,5.3,mww,"261 km ESE of Biak, Indonesia"
2024-05-21T08:21:10.007Z,-21.9443,-68.479,106.413,5,mww,"72 km NE of Calama, Chile"
2024-05-21T04:37:21.153Z,23.261,143.8117,34.358,4.7,mb,"Volcano Islands, Japan region"
2024-05-21T04:28:31.161Z,18.9087,121.0998,35,4.7,mb,"33 km N of Claveria, Philippines"
2024-05-21T03:35:59.152Z,-6.3098,147.3092,57,5.7,mww,"57 km NE of Lae, Papua New Guinea"
2024-05-21T02:43:10.935Z,-3.7141,-79.6819,84.173,5.1,mww,"3 km S of Piñas, Ecuador"
2024-05-21T02:30:42.857Z,58.6726,-145.611,12.727,4.5,mb,"206 km SE of Chenega, Alaska"
2024-05-21T00:53:59.757Z,-4.9066,103.0257,64.18,4.9,mb,"100 km SSW of Pagar Alam, Indonesia"
2024-05-21T00:39:39.428Z,26.1908,141.52,59.788,5.4,mww,"Bonin Islands, Japan region"
2024-05-20T23:53:50.675Z,-14.9188,-70.2464,227.361,5.1,mww,"5 km WSW of Azángaro, Peru"
2024-05-20T22:58:47.346Z,23.395,143.7174,28.474,4.6,mb,"Volcano Islands, Japan region"
2024-05-20T21:42:00.365Z,-21.4249,-179.3034,610.133,4.7,mb,Fiji region
2024-05-20T21:27:00.745Z,33.4911,81.7564,10,4.7,mb,western Xizang
2024-05-20T20:34:41.367Z,36.4966,70.3846,196.386,4.5,mb,"47 km E of Farkhār, Afghanistan"
2024-05-20T20:31:53.672Z,23.2625,143.6561,35.164,4.5,mb,"Volcano Islands, Japan region"
2024-05-20T19:42:15.945Z,-8.9412,112.6283,88.44,5,mww,"81 km S of Dampit, Indonesia"
2024-05-20T19:31:06.682Z,-29.2273,-177.199,35,4.9,mb,"Kermadec Islands, New Zealand"
2024-05-20T17:23:41.557Z,-14.5901,-73.7358,83.355,4.5,mb,"30 km NE of Tambo, Peru"
2024-05-20T16:34:21.043Z,4.583,126.8745,71.239,4.5,mb,"180 km ESE of Sarangani, Philippines"
2024-05-20T16:31:07.554Z,-23.1409,172.2116,10,4.6,mb,southeast of the Loyalty Islands
2024-05-20T13:42:24.141Z,-7.7527,106.4882,44.223,4.8,mb,"84 km S of Pelabuhanratu, Indonesia"
2024-05-20T12:57:34.616Z,-50.0868,119.8974,10,4.8,mb,western Indian-Antarctic Ridge
2024-05-20T12:47:46.787Z,-55.8758,-26.5774,71.22,4.6,mb,South Sandwich Islands region
2024-05-20T07:17:17.588Z,15.5891,-95.4094,8.326,4.9,mww,"52 km SSE of Santiago Astata, Mexico"
2024-05-20T06:48:12.999Z,17.7268,-101.1025,28.621,4.6,mb,"27 km NE of Petatlán, Mexico"
2024-05-20T05:10:23.334Z,40.1736,76.9561,29.068,5.1,mww,"113 km NE of Kashgar, China"
2024-05-19T22:53:03.215Z,-57.7049,-25.2221,36.265,5,mb,South Sandwich Islands region
2024-05-19T21:50:01.503Z,48.1357,153.0712,147.948,4.9,mb,Kuril Islands
2024-05-19T21:17:12.130Z,9.443,126.0766,64.604,4.6,mb,"16 km ENE of Carrascal, Philippines"
2024-05-19T19:59:10.854Z,52.1969,-170.8704,45.558,4.5,mb,"159 km WSW of Nikolski, Alaska"
2024-05-19T18:31:00.300Z,10.711,-65.6449,10,4.6,mww,"55 km ENE of Higuerote, Venezuela"
2024-05-19T18:30:04.343Z,-6.371,147.2559,64.474,5.3,mww,"48 km NE of Lae, Papua New Guinea"
2024-05-19T16:57:28.683Z,2.3173,128.5835,38.666,4.7,mb,"91 km NE of Tobelo, Indonesia"
2024-05-19T15:33:24.713Z,30.4627,-41.8865,10,4.8,mb,northern Mid-Atlantic Ridge
2024-05-19T11:21:16.140Z,52.2022,-170.8786,36.247,5,mwr,"159 km WSW of Nikolski, Alaska"
2024-05-19T11:12:40.094Z,-20.0767,169.3566,120.094,4.8,mb,"59 km S of Isangel, Vanuatu"
2024-05-19T09:39:41.881Z,17.58,-104.5705,10,5.2,mww,"148 km SW of La Placita de Morelos, Mexico"
2024-05-19T09:35:24.660Z,52.0681,-170.9122,28,6,mww,"169 km SW of Nikolski, Alaska"
2024-05-19T06:20:02.717Z,-31.1348,-178.7679,92.197,4.5,mb,Kermadec Islands region
